year,state,population,county,county_fips,democrat_votes,republican_votes,total_votes
2020,ALABAMA,56145,AUTAUGA,1001,7503,19838,27770
2020,ALABAMA,229287,BALDWIN,1003,24578,83544,109679
2020,ALABAMA,24589,BARBOUR,1005,4816,5622,10518
2020,ALABAMA,22136,BIBB,1007,1986,7525,9595
2020,ALABAMA,57879,BLOUNT,1009,2640,24711,27588
2020,ALABAMA,9976,BULLOCK,1011,3446,1146,4613
2020,ALABAMA,19504,BUTLER,1013,3965,5458,9488
2020,ALABAMA,113469,CALHOUN,1015,15216,35101,50983
2020,ALABAMA,32865,CHAMBERS,1017,6365,8753,15284
2020,ALABAMA,26294,CHEROKEE,1019,1624,10583,12301
2020,ALABAMA,44397,CHILTON,1021,3073,16085,19310
2020,ALABAMA,12418,CHOCTAW,1023,3127,4296,7464
2020,ALABAMA,23291,CLARKE,1025,5755,7324,13135
2020,ALABAMA,13112,CLAY,1027,1267,5601,6930
2020,ALABAMA,14967,CLEBURNE,1029,675,6484,7227
2020,ALABAMA,53230,COFFEE,1031,5076,16899,22275
2020,ALABAMA,55411,COLBERT,1033,8343,19203,27886
2020,ALABAMA,11851,CONECUH,1035,2966,3442,6441
2020,ALABAMA,10650,COOSA,1037,1796,3631,5479
2020,ALABAMA,36930,COVINGTON,1039,2721,14586,17430
2020,ALABAMA,13681,CRENSHAW,1041,1700,4864,6617
2020,ALABAMA,84515,CULLMAN,1043,4478,36880,41851
2020,ALABAMA,48959,DALE,1045,5170,14303,19738
2020,ALABAMA,36098,DALLAS,1047,12230,5524,17864
2020,ALABAMA,71658,DEKALB,1049,4281,24767,29356
2020,ALABAMA,82158,ELMORE,1051,10367,30164,41030
2020,ALABAMA,36281,ESCAMBIA,1053,4918,10869,15910
2020,ALABAMA,102371,ETOWAH,1055,11567,35528,47728
2020,ALABAMA,16241,FAYETTE,1057,1395,7300,8766
2020,ALABAMA,31507,FRANKLIN,1059,2086,10376,12578
2020,ALABAMA,26411,GENEVA,1061,1595,10848,12545
2020,ALABAMA,7990,GREENE,1063,3884,875,4775
2020,ALABAMA,14670,HALE,1065,4663,3192,7900
2020,ALABAMA,17223,HENRY,1067,2606,6607,9298
2020,ALABAMA,106580,HOUSTON,1069,12917,32618,46173
2020,ALABAMA,51582,JACKSON,1071,3717,19670,23636
2020,ALABAMA,655342,JEFFERSON,1073,181688,138843,325848
2020,ALABAMA,13764,LAMAR,1075,978,6174,7193
2020,ALABAMA,93368,LAUDERDALE,1077,11915,31721,44339
2020,ALABAMA,32857,LAWRENCE,1079,3562,12322,16031
2020,ALABAMA,166831,LEE,1081,27860,42221,71449
2020,ALABAMA,102228,LIMESTONE,1083,13672,34640,49235
2020,ALABAMA,9641,LOWNDES,1085,4972,1836,6835
2020,ALABAMA,17895,MACON,1087,7108,1541,8723
2020,ALABAMA,379453,MADISON,1089,87286,102780,194767
2020,ALABAMA,18733,MARENGO,1091,5488,5343,10900
2020,ALABAMA,29703,MARION,1093,1463,12205,13807
2020,ALABAMA,96990,MARSHALL,1095,5943,33191,39655
2020,ALABAMA,412716,MOBILE,1097,79474,101243,183164
2020,ALABAMA,20459,MONROE,1099,4455,6147,10668
2020,ALABAMA,224639,MONTGOMERY,1101,64529,33311,99139
2020,ALABAMA,119883,MORGAN,1103,13234,39664,53722
2020,ALABAMA,8687,PERRY,1105,3860,1339,5230
2020,ALABAMA,19793,PICKENS,1107,4022,5594,9668
2020,ALABAMA,32966,PIKE,1109,5636,8042,13841
2020,ALABAMA,22920,RANDOLPH,1111,2203,8559,10837
2020,ALABAMA,58237,RUSSELL,1113,11228,9864,21329
2020,ALABAMA,90739,ST.CLAIR,1115,0,0,44441
2020,ALABAMA,221428,SHELBY,1117,33268,79700,114950
2020,ALABAMA,12225,SUMTER,1119,4648,1598,6291
2020,ALABAMA,79985,TALLADEGA,1121,13138,22235,35663
2020,ALABAMA,40133,TALLAPOOSA,1123,5859,14963,20991
2020,ALABAMA,210758,TUSCALOOSA,1125,37765,51117,90172
2020,ALABAMA,63143,WALKER,1127,4834,26002,31170
2020,ALABAMA,15976,WASHINGTON,1129,2258,6564,8876
2020,ALABAMA,10206,WILCOX,1131,4048,1833,5903
2020,ALABAMA,23508,WINSTON,1133,974,10195,11284
2020,ALASKA,0,DISTRICT1,2001,0,0,7314
2020,ALASKA,0,DISTRICT2,2002,0,0,6136
2020,ALASKA,0,DISTRICT3,2003,0,0,8385
2020,ALASKA,0,DISTRICT4,2004,0,0,10511
2020,ALASKA,0,DISTRICT5,2005,0,0,8654
2020,ALASKA,0,DISTRICT6,2006,0,0,9460
2020,ALASKA,0,DISTRICT7,2007,0,0,9622
2020,ALASKA,0,DISTRICT8,2008,0,0,9912
2020,ALASKA,0,DISTRICT9,2009,0,0,10993
2020,ALASKA,0,DISTRICT10,2010,0,0,11205
2020,ALASKA,0,DISTRICT11,2011,0,0,10628
2020,ALASKA,0,DISTRICT12,2012,0,0,11238
2020,ALASKA,0,DISTRICT13,2013,0,0,7713
2020,ALASKA,0,DISTRICT14,2014,0,0,11443
2020,ALASKA,0,DISTRICT15,2015,0,0,5559
2020,ALASKA,0,DISTRICT16,2016,0,0,8118
2020,ALASKA,0,DISTRICT17,2017,0,0,7239
2020,ALASKA,0,DISTRICT18,2018,0,0,7720
2020,ALASKA,0,DISTRICT19,2019,0,0,5301
2020,ALASKA,0,DISTRICT20,2020,0,0,7497
2020,ALASKA,0,DISTRICT21,2021,0,0,9429
2020,ALASKA,0,DISTRICT22,2022,0,0,9520
2020,ALASKA,0,DISTRICT23,2023,0,0,7739
2020,ALASKA,0,DISTRICT24,2024,0,0,10428
2020,ALASKA,0,DISTRICT25,2025,0,0,9325
2020,ALASKA,0,DISTRICT26,2026,0,0,10111
2020,ALASKA,0,DISTRICT27,2027,0,0,9506
2020,ALASKA,0,DISTRICT28,2028,0,0,12749
2020,ALASKA,0,DISTRICT29,2029,0,0,10747
2020,ALASKA,0,DISTRICT30,2030,0,0,10176
2020,ALASKA,0,DISTRICT31,2031,0,0,12410
2020,ALASKA,0,DISTRICT32,2032,0,0,8335
2020,ALASKA,0,DISTRICT33,2033,0,0,10955
2020,ALASKA,0,DISTRICT34,2034,0,0,10729
2020,ALASKA,0,DISTRICT35,2035,0,0,10102
2020,ALASKA,0,DISTRICT36,2036,0,0,9292
2020,ALASKA,0,DISTRICT37,2037,0,0,5142
2020,ALASKA,0,DISTRICT38,2038,0,0,5299
2020,ALASKA,0,DISTRICT39,2039,0,0,5891
2020,ALASKA,0,DISTRICT40,2040,0,0,4603
2020,ALASKA,0,DISTRICT99,2099,0,0,433
2020,ARIZONA,71875,APACHE,4001,23293,11442,35172
2020,ARIZONA,127450,COCHISE,4003,23732,35557,60442
2020,ARIZONA,142481,COCONINO,4005,44698,27052,73272
2020,ARIZONA,54303,GILA,4007,8943,18377,27662
2020,ARIZONA,39211,GRAHAM,4009,4034,10749,14995
2020,ARIZONA,9341,GREENLEE,4011,1182,2433,3685
2020,ARIZONA,21480,LAPAZ,4012,0,0,7458
2020,ARIZONA,4579081,MARICOPA,4013,1040774,995665,2068144
2020,ARIZONA,217206,MOHAVE,4015,24831,78535,104668
2020,ARIZONA,112112,NAVAJO,4017,23383,27657,51767
2020,ARIZONA,1061175,PIMA,4019,304981,207758,520397
2020,ARIZONA,480828,PINAL,4021,75106,107077,184974
2020,ARIZONA,46808,SANTACRUZ,4023,0,0,19556
2020,ARIZONA,240226,YAVAPAI,4025,49602,91527,143221
2020,ARIZONA,217824,YUMA,4027,32210,36534,69881
2020,ARKANSAS,17383,ARKANSAS,5001,1818,4304,6292
2020,ARKANSAS,19339,ASHLEY,5003,2125,5548,7926
2020,ARKANSAS,42242,BAXTER,5005,4635,15836,21007
2020,ARKANSAS,288774,BENTON,5007,42249,73965,119912
2020,ARKANSAS,37625,BOONE,5009,3064,13652,17114
2020,ARKANSAS,10639,BRADLEY,5011,1214,2335,3654
2020,ARKANSAS,5113,CALHOUN,5013,479,1636,2182
2020,ARKANSAS,28276,CARROLL,5015,4023,7424,11797
2020,ARKANSAS,9924,CHICOT,5017,2260,1752,4103
2020,ARKANSAS,22103,CLARK,5019,3438,4616,8395
2020,ARKANSAS,14375,CLAY,5021,962,4086,5183
2020,ARKANSAS,24935,CLEBURNE,5023,1988,10328,12680
2020,ARKANSAS,7957,CLEVELAND,5025,651,2867,3600
2020,ARKANSAS,23331,COLUMBIA,5027,2814,5500,8616
2020,ARKANSAS,21037,CONWAY,5029,2615,5694,8685
2020,ARKANSAS,112245,CRAIGHEAD,5031,11921,25558,38511
2020,ARKANSAS,63409,CRAWFORD,5033,4959,18607,24091
2020,ARKANSAS,47616,CRITTENDEN,5035,8514,7333,16367
2020,ARKANSAS,16142,CROSS,5037,1772,4946,6942
2020,ARKANSAS,6802,DALLAS,5039,963,1573,2649
2020,ARKANSAS,11110,DESHA,5041,2016,1921,4164
2020,ARKANSAS,17977,DREW,5043,2426,4349,6908
2020,ARKANSAS,126919,FAULKNER,5045,18347,34421,54428
2020,ARKANSAS,17897,FRANKLIN,5047,1300,5677,7129
2020,ARKANSAS,12381,FULTON,5049,1035,3961,5119
2020,ARKANSAS,99789,GARLAND,5051,14045,29069,44199
2020,ARKANSAS,18449,GRANT,5053,1268,6794,8200
2020,ARKANSAS,45597,GREENE,5055,3058,12670,16100
2020,ARKANSAS,21253,HEMPSTEAD,5057,2138,4470,6848
2020,ARKANSAS,33787,HOTSPRING,5059,0,0,12557
2020,ARKANSAS,13109,HOWARD,5061,1340,3367,4834
2020,ARKANSAS,37757,INDEPENDENCE,5063,2806,11250,14512
2020,ARKANSAS,13613,IZARD,5065,1021,4631,5810
2020,ARKANSAS,16636,JACKSON,5067,1365,3593,5091
2020,ARKANSAS,65377,JEFFERSON,5069,14981,9521,25158
2020,ARKANSAS,26513,JOHNSON,5071,2283,6938,9498
2020,ARKANSAS,6596,LAFAYETTE,5073,839,1757,2679
2020,ARKANSAS,16410,LAWRENCE,5075,1080,4569,5857
2020,ARKANSAS,8513,LEE,5077,1423,1286,2848
2020,ARKANSAS,12944,LINCOLN,5079,1032,2729,3875
2020,ARKANSAS,12180,LITTLERIVER,5081,0,0,5177
2020,ARKANSAS,21410,LOGAN,5083,1544,6441,8225
2020,ARKANSAS,73921,LONOKE,5085,6686,22884,30662
2020,ARKANSAS,16644,MADISON,5087,1563,5658,7351
2020,ARKANSAS,16790,MARION,5089,1531,5783,7503
2020,ARKANSAS,43177,MILLER,5091,4245,11920,16529
2020,ARKANSAS,40066,MISSISSIPPI,5093,4558,7296,12342
2020,ARKANSAS,6584,MONROE,5095,1147,1545,2816
2020,ARKANSAS,9006,MONTGOMERY,5097,731,3046,3873
2020,ARKANSAS,8099,NEVADA,5099,1076,2133,3358
2020,ARKANSAS,7602,NEWTON,5101,709,3192,3998
2020,ARKANSAS,23167,OUACHITA,5103,3995,5294,9629
2020,ARKANSAS,10327,PERRY,5105,1012,3479,4627
2020,ARKANSAS,17299,PHILLIPS,5107,3623,2417,6242
2020,ARKANSAS,10643,PIKE,5109,644,3519,4246
2020,ARKANSAS,23283,POINSETT,5111,1424,5918,7521
2020,ARKANSAS,19707,POLK,5113,1246,7035,8490
2020,ARKANSAS,64334,POPE,5115,5772,18081,24432
2020,ARKANSAS,7966,PRAIRIE,5117,654,2786,3495
2020,ARKANSAS,392980,PULASKI,5119,101947,63687,169956
2020,ARKANSAS,18247,RANDOLPH,5121,1215,5355,6812
2020,ARKANSAS,24682,ST.FRANCIS,5123,0,0,7108
2020,ARKANSAS,123968,SALINE,5125,16060,39556,56959
2020,ARKANSAS,10164,SCOTT,5127,483,2962,3551
2020,ARKANSAS,7842,SEARCY,5129,588,3365,4019
2020,ARKANSAS,127590,SEBASTIAN,5131,14487,31198,47140
2020,ARKANSAS,16702,SEVIER,5133,1116,3884,5202
2020,ARKANSAS,17424,SHARP,5135,1398,5938,7566
2020,ARKANSAS,12674,STONE,5137,1180,4616,5938
2020,ARKANSAS,38219,UNION,5139,5584,10478,16607
2020,ARKANSAS,16541,VANBUREN,5141,0,0,7807
2020,ARKANSAS,243216,WASHINGTON,5143,43824,47504,94266
2020,ARKANSAS,78729,WHITE,5145,5978,24182,30885
2020,ARKANSAS,6264,WOODRUFF,5147,856,1543,2476
2020,ARKANSAS,21181,YELL,5149,1284,5226,6741
2020,CALIFORNIA,1662323,ALAMEDA,6001,617659,136309,770070
2020,CALIFORNIA,1119,ALPINE,6003,476,244,741
2020,CALIFORNIA,40083,AMADOR,6005,8153,13585,22304
2020,CALIFORNIA,212744,BUTTE,6007,50426,48730,102066
2020,CALIFORNIA,46308,CALAVERAS,6009,10046,16518,27164
2020,CALIFORNIA,21558,COLUSA,6011,3239,4559,7961
2020,CALIFORNIA,1152333,CONTRACOSTA,6013,0,0,581316
2020,CALIFORNIA,27968,DELNORTE,6015,0,0,11453
2020,CALIFORNIA,192925,ELDORADO,6017,0,0,116159
2020,CALIFORNIA,1000918,FRESNO,6019,193025,164464,364917
2020,CALIFORNIA,28283,GLENN,6021,3995,7063,11297
2020,CALIFORNIA,134977,HUMBOLDT,6023,44768,21770,68843
2020,CALIFORNIA,180267,IMPERIAL,6025,34678,20847,56743
2020,CALIFORNIA,18046,INYO,6027,4634,4620,9484
2020,CALIFORNIA,901362,KERN,6029,133366,164484,305292
2020,CALIFORNIA,152692,KINGS,6031,18699,24072,43861
2020,CALIFORNIA,64479,LAKE,6033,14941,13123,28812
2020,CALIFORNIA,30016,LASSEN,6035,2799,8970,11987
2020,CALIFORNIA,9943046,LOSANGELES,6037,0,0,4264365
2020,CALIFORNIA,157761,MADERA,6039,23168,29378,53732
2020,CALIFORNIA,257332,MARIN,6041,128288,24612,155830
2020,CALIFORNIA,17160,MARIPOSA,6043,4088,5950,10280
2020,CALIFORNIA,86061,MENDOCINO,6045,28782,13267,43340
2020,CALIFORNIA,279252,MERCED,6047,48991,39397,90554
2020,CALIFORNIA,8763,MODOC,6049,1150,3109,4343
2020,CALIFORNIA,14534,MONO,6051,4013,2513,6738
2020,CALIFORNIA,430906,MONTEREY,6053,113953,46299,163923
2020,CALIFORNIA,135965,NAPA,6055,49817,20676,72150
2020,CALIFORNIA,99606,NEVADA,6057,36359,26779,64750
2020,CALIFORNIA,3166857,ORANGE,6059,814009,676498,1522113
2020,CALIFORNIA,402950,PLACER,6061,106869,122488,235084
2020,CALIFORNIA,18967,PLUMAS,6063,4561,6445,11260
2020,CALIFORNIA,2489188,RIVERSIDE,6065,528340,449144,997156
2020,CALIFORNIA,1559146,SACRAMENTO,6067,440808,259405,718440
2020,CALIFORNIA,64055,SANBENITO,6069,0,0,28830
2020,CALIFORNIA,2189183,SANBERNARDINO,6071,0,0,841130
2020,CALIFORNIA,3332427,SANDIEGO,6073,0,0,1602143
2020,CALIFORNIA,866606,SANFRANCISCO,6075,0,0,443553
2020,CALIFORNIA,767967,SANJOAQUIN,6077,0,0,288492
2020,CALIFORNIA,282249,SANLUISOBISPO,6079,0,0,159714
2020,CALIFORNIA,758308,SANMATEO,6081,0,0,374251
2020,CALIFORNIA,444766,SANTABARBARA,6083,0,0,200339
2020,CALIFORNIA,1907105,SANTACLARA,6085,0,0,850741
2020,CALIFORNIA,269925,SANTACRUZ,6087,0,0,144837
2020,CALIFORNIA,179027,SHASTA,6089,30000,60789,92930
2020,CALIFORNIA,2920,SIERRA,6091,730,1142,1931
2020,CALIFORNIA,43245,SISKIYOU,6093,9593,13290,23472
2020,CALIFORNIA,446935,SOLANO,6095,131639,69306,205877
2020,CALIFORNIA,489819,SONOMA,6097,199938,61825,268317
2020,CALIFORNIA,550081,STANISLAUS,6099,105841,104145,214954
2020,CALIFORNIA,96385,SUTTER,6101,17367,24375,42644
2020,CALIFORNIA,64494,TEHAMA,6103,8911,19141,28731
2020,CALIFORNIA,12216,TRINITY,6105,2851,3188,6259
2020,CALIFORNIA,468680,TULARE,6107,66105,77579,146885
2020,CALIFORNIA,54515,TUOLUMNE,6109,11978,17689,30408
2020,CALIFORNIA,841387,VENTURA,6111,251388,162207,422825
2020,CALIFORNIA,219728,YOLO,6113,67598,27292,97294
2020,CALIFORNIA,80160,YUBA,6115,11230,17676,29796
2020,COLORADO,519883,ADAMS,8001,134202,95657,236740
2020,COLORADO,16180,ALAMOSA,8003,3759,3813,7808
2020,COLORADO,657452,ARAPAHOE,8005,213607,127323,350183
2020,COLORADO,14196,ARCHULETA,8007,3738,5189,9144
2020,COLORADO,3555,BACA,8009,317,1867,2225
2020,COLORADO,5356,BENT,8011,732,1503,2274
2020,COLORADO,327171,BOULDER,8013,159089,42501,206111
2020,COLORADO,72236,BROOMFIELD,8014,29077,16295,46632
2020,COLORADO,20661,CHAFFEE,8015,7160,6222,13718
2020,COLORADO,1795,CHEYENNE,8017,131,993,1136
2020,COLORADO,9586,CLEARCREEK,8019,0,0,6548
2020,COLORADO,8143,CONEJOS,8021,1959,2286,4333
2020,COLORADO,3921,COSTILLA,8023,1311,741,2094
2020,COLORADO,5696,CROWLEY,8025,437,1271,1750
2020,COLORADO,5183,CUSTER,8027,1112,2474,3635
2020,COLORADO,31067,DELTA,8029,5887,13081,19370
2020,COLORADO,735538,DENVER,8031,313293,71618,393829
2020,COLORADO,2096,DOLORES,8033,341,1089,1449
2020,COLORADO,360750,DOUGLAS,8035,104653,121270,231605
2020,COLORADO,54929,EAGLE,8037,18588,9892,29140
2020,COLORADO,27313,ELBERT,8039,4490,14027,18983
2020,COLORADO,728310,ELPASO,8041,0,0,378851
2020,COLORADO,47867,FREMONT,8043,7369,17517,25557
2020,COLORADO,60366,GARFIELD,8045,15427,14717,30904
2020,COLORADO,6235,GILPIN,8047,2223,1833,4186
2020,COLORADO,15794,GRAND,8049,4710,4883,9870
2020,COLORADO,17593,GUNNISON,8051,7132,3735,11190
2020,COLORADO,808,HINSDALE,8053,255,353,632
2020,COLORADO,6883,HUERFANO,8055,2076,2203,4406
2020,COLORADO,1389,JACKSON,8057,175,681,876
2020,COLORADO,583283,JEFFERSON,8059,218396,148417,377358
2020,COLORADO,1458,KIOWA,8061,98,795,903
2020,COLORADO,7121,KITCARSON,8063,0,0,3871
2020,COLORADO,7987,LAKE,8065,2303,1497,3961
2020,COLORADO,56564,LAPLATA,8067,0,0,35667
2020,COLORADO,360428,LARIMER,8069,126120,91489,224338
2020,COLORADO,14420,LASANIMAS,8071,0,0,7961
2020,COLORADO,5680,LINCOLN,8073,470,2135,2651
2020,COLORADO,21974,LOGAN,8075,2218,8087,10532
2020,COLORADO,155603,MESA,8077,31536,56894,90623
2020,COLORADO,773,MINERAL,8079,317,427,756
2020,COLORADO,13144,MOFFAT,8081,1203,5670,7026
2020,COLORADO,26408,MONTEZUMA,8083,5836,9306,15500
2020,COLORADO,43322,MONTROSE,8085,7687,16770,24922
2020,COLORADO,28941,MORGAN,8087,3876,9593,13744
2020,COLORADO,18201,OTERO,8089,3605,5756,9576
2020,COLORADO,5001,OURAY,8091,2365,1577,4020
2020,COLORADO,18955,PARK,8093,4903,6991,12291
2020,COLORADO,4367,PHILLIPS,8095,486,1958,2485
2020,COLORADO,17894,PITKIN,8097,8989,2780,11957
2020,COLORADO,12106,PROWERS,8099,1458,4008,5561
2020,COLORADO,169823,PUEBLO,8101,43772,42252,88301
2020,COLORADO,6342,RIOBLANCO,8103,0,0,3691
2020,COLORADO,11296,RIOGRANDE,8105,0,0,6305
2020,COLORADO,25560,ROUTT,8107,10582,5925,16876
2020,COLORADO,6938,SAGUACHE,8109,1884,1413,3389
2020,COLORADO,748,SANJUAN,8111,0,0,562
2020,COLORADO,8105,SANMIGUEL,8113,0,0,5147
2020,COLORADO,2260,SEDGWICK,8115,301,1121,1446
2020,COLORADO,30631,SUMMIT,8117,12631,5322,18479
2020,COLORADO,25529,TELLER,8119,5278,11241,16939
2020,COLORADO,4875,WASHINGTON,8121,369,2595,3008
2020,COLORADO,333983,WELD,8123,66060,96145,166974
2020,COLORADO,10047,YUMA,8125,785,4107,4981
2020,CONNECTICUT,942426,FAIRFIELD,9001,297505,168445,472396
2020,CONNECTICUT,889226,HARTFORD,9003,283368,159024,449336
2020,CONNECTICUT,179610,LITCHFIELD,9005,50164,55601,107544
2020,CONNECTICUT,161657,MIDDLESEX,9007,56848,40665,99198
2020,CONNECTICUT,851948,NEWHAVEN,9009,0,0,417983
2020,CONNECTICUT,264999,NEWLONDON,9011,0,0,139604
2020,CONNECTICUT,150600,TOLLAND,9013,44151,34838,80714
2020,CONNECTICUT,116540,WINDHAM,9015,26706,29141,57082
2020,DELAWARE,183643,KENT,10001,44552,41009,87025
2020,DELAWARE,561531,NEWCASTLE,10003,0,0,287633
2020,DELAWARE,241635,SUSSEX,10005,56682,71230,129352
2020,FLORIDA,271218,ALACHUA,12001,89704,50972,142604
2020,FLORIDA,29566,BAKER,12003,2037,11911,14059
2020,FLORIDA,171322,BAY,12005,25614,66097,93024
2020,FLORIDA,28593,BRADFORD,12007,3160,10334,13632
2020,FLORIDA,608459,BREVARD,12009,148549,207883,360764
2020,FLORIDA,1958105,BROWARD,12011,618752,333409,957672
2020,FLORIDA,14078,CALHOUN,12013,1209,5274,6526
2020,FLORIDA,194711,CHARLOTTE,12015,42273,73243,116340
2020,FLORIDA,153010,CITRUS,12017,27092,65352,93208
2020,FLORIDA,221770,CLAY,12019,38317,84480,124405
2020,FLORIDA,392973,COLLIER,12021,77621,128950,207818
2020,FLORIDA,72654,COLUMBIA,12023,8914,23836,33042
2020,FLORIDA,38520,DESOTO,12027,4259,8313,12659
2020,FLORIDA,17057,DIXIE,12029,1365,6759,8167
2020,FLORIDA,966728,DUVAL,12031,252556,233762,492820
2020,FLORIDA,322364,ESCAMBIA,12033,70929,96674,170372
2020,FLORIDA,118451,FLAGLER,12035,28161,43043,71716
2020,FLORIDA,12201,FRANKLIN,12037,2120,4675,6849
2020,FLORIDA,45277,GADSDEN,12039,16153,7465,23762
2020,FLORIDA,18885,GILCHRIST,12041,1700,7895,9685
2020,FLORIDA,14198,GLADES,12043,1385,3782,5193
2020,FLORIDA,13534,GULF,12045,1985,6113,8163
2020,FLORIDA,14521,HAMILTON,12047,1963,3815,5830
2020,FLORIDA,26822,HARDEE,12049,2298,6122,8485
2020,FLORIDA,42813,HENDRY,12051,4929,7906,12940
2020,FLORIDA,198792,HERNANDO,12053,37519,70412,108922
2020,FLORIDA,106639,HIGHLANDS,12055,16938,34873,52170
2020,FLORIDA,1497957,HILLSBOROUGH,12057,376367,327398,712063
2020,FLORIDA,19594,HOLMES,12059,924,8080,9068
2020,FLORIDA,162518,INDIANRIVER,12061,0,0,97484
2020,FLORIDA,46085,JACKSON,12063,6766,15488,22419
2020,FLORIDA,14543,JEFFERSON,12065,3897,4479,8451
2020,FLORIDA,8482,LAFAYETTE,12067,510,3128,3658
2020,FLORIDA,375492,LAKE,12069,83505,125859,211314
2020,FLORIDA,790767,LEE,12071,157695,233247,393899
2020,FLORIDA,295460,LEON,12073,103517,57453,162929
2020,FLORIDA,42214,LEVY,12075,6205,16749,23145
2020,FLORIDA,8364,LIBERTY,12077,694,2846,3561
2020,FLORIDA,18707,MADISON,12079,3747,5576,9380
2020,FLORIDA,411219,MANATEE,12081,90166,124987,216958
2020,FLORIDA,373513,MARION,12083,74858,127826,204376
2020,FLORIDA,162088,MARTIN,12085,36893,61168,98726
2020,FLORIDA,2707303,MIAMI-DADE,12086,617864,532833,1156816
2020,FLORIDA,73900,MONROE,12087,21881,25693,48029
2020,FLORIDA,91113,NASSAU,12089,15564,42566,58811
2020,FLORIDA,212820,OKALOOSA,12091,34248,79798,116373
2020,FLORIDA,42297,OKEECHOBEE,12093,4390,11470,15954
2020,FLORIDA,1404396,ORANGE,12095,395014,245398,647403
2020,FLORIDA,385315,OSCEOLA,12097,97297,73480,172436
2020,FLORIDA,1507600,PALMBEACH,12099,0,0,773158
2020,FLORIDA,570412,PASCO,12101,119073,179621,301970
2020,FLORIDA,976802,PINELLAS,12103,277450,276209,559715
2020,FLORIDA,744552,POLK,12105,145049,194586,343256
2020,FLORIDA,74815,PUTNAM,12107,10527,25514,36373
2020,FLORIDA,278715,ST.JOHNS,12109,0,0,176622
2020,FLORIDA,337186,ST.LUCIE,12111,0,0,172169
2020,FLORIDA,189139,SANTAROSA,12113,0,0,106928
2020,FLORIDA,443465,SARASOTA,12115,120110,148370,270575
2020,FLORIDA,474171,SEMINOLE,12117,132528,125241,260815
2020,FLORIDA,139018,SUMTER,12119,29341,62761,92485
2020,FLORIDA,44851,SUWANNEE,12121,4485,16410,21057
2020,FLORIDA,21600,TAYLOR,12123,2299,7751,10127
2020,FLORIDA,15182,UNION,12125,1053,5133,6245
2020,FLORIDA,561497,VOLUSIA,12127,130575,173821,307439
2020,FLORIDA,34319,WAKULLA,12129,5351,12874,18404
2020,FLORIDA,76648,WALTON,12131,10338,32947,43711
2020,FLORIDA,25932,WASHINGTON,12133,2347,9876,12327
2020,GEORGIA,18325,APPLING,13001,1779,6526,8341
2020,GEORGIA,8393,ATKINSON,13003,825,2300,3155
2020,GEORGIA,11036,BACON,13005,625,4018,4668
2020,GEORGIA,2971,BAKER,13007,652,897,1555
2020,GEORGIA,45099,BALDWIN,13009,9140,8903,18251
2020,GEORGIA,19352,BANKS,13011,932,7795,8801
2020,GEORGIA,85588,BARROW,13013,10453,26804,37921
2020,GEORGIA,109426,BARTOW,13015,12092,37674,50467
2020,GEORGIA,16614,BENHILL,13017,0,0,6560
2020,GEORGIA,19408,BERRIEN,13019,1269,6419,7743
2020,GEORGIA,152737,BIBB,13021,43468,26585,70802
2020,GEORGIA,12955,BLECKLEY,13023,1311,4328,5706
2020,GEORGIA,19202,BRANTLEY,13025,699,6991,7746
2020,GEORGIA,15357,BROOKS,13027,2790,4260,7100
2020,GEORGIA,40755,BRYAN,13029,6739,14244,21340
2020,GEORGIA,80839,BULLOCH,13031,11243,18386,30084
2020,GEORGIA,22648,BURKE,13033,5209,5400,10684
2020,GEORGIA,25426,BUTTS,13035,3274,8406,11771
2020,GEORGIA,6231,CALHOUN,13037,1260,923,2194
2020,GEORGIA,55388,CAMDEN,13039,7967,15251,23688
2020,GEORGIA,10985,CANDLER,13043,1269,3133,4431
2020,GEORGIA,121633,CARROLL,13045,16238,37476,54474
2020,GEORGIA,67996,CATOOSA,13047,6932,25167,32593
2020,GEORGIA,13430,CHARLTON,13049,1103,3419,4566
2020,GEORGIA,289463,CHATHAM,13051,78254,53237,133420
2020,GEORGIA,10551,CHATTAHOOCHEE,13053,667,880,1582
2020,GEORGIA,24843,CHATTOOGA,13055,1854,8064,10050
2020,GEORGIA,265274,CHEROKEE,13057,42794,99587,144830
2020,GEORGIA,127795,CLARKE,13059,36048,14446,51333
2020,GEORGIA,2866,CLAY,13061,790,637,1434
2020,GEORGIA,292646,CLAYTON,13063,95476,15813,112344
2020,GEORGIA,6582,CLINCH,13065,747,2105,2864
2020,GEORGIA,762944,COBB,13067,221846,165459,393746
2020,GEORGIA,43218,COFFEE,13069,4511,10578,15214
2020,GEORGIA,45542,COLQUITT,13071,4187,11777,16083
2020,GEORGIA,160377,COLUMBIA,13073,29236,50013,80579
2020,GEORGIA,17291,COOK,13075,2059,4900,7035
2020,GEORGIA,150849,COWETA,13077,24210,51501,76799
2020,GEORGIA,12231,CRAWFORD,13079,1615,4428,6102
2020,GEORGIA,22034,CRISP,13081,2986,4987,8039
2020,GEORGIA,16057,DADE,13083,1261,6066,7434
2020,GEORGIA,27113,DAWSON,13085,2486,13398,16081
2020,GEORGIA,26457,DECATUR,13087,4780,6758,11627
2020,GEORGIA,762009,DEKALB,13089,308227,58373,370804
2020,GEORGIA,20452,DODGE,13091,2171,5843,8070
2020,GEORGIA,13174,DOOLY,13093,1911,2159,4105
